# falsora manifest v1.0.0
relpath,source,domain,label,role,identities,frames,group,split
FaceForensics++_C23/FaceShifter/804_738.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:804 ffpp:738,7,ffpp:738,test
FaceForensics++_C23/FaceShifter/805_011.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:805 ffpp:011,7,ffpp:011,train
FaceForensics++_C23/FaceShifter/806_781.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:806 ffpp:781,7,ffpp:781,train
FaceForensics++_C23/FaceShifter/807_273.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:807 ffpp:273,7,ffpp:273,train
FaceForensics++_C23/FaceShifter/808_829.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:808 ffpp:829,7,ffpp:808,train
FaceForensics++_C23/FaceShifter/809_799.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:809 ffpp:799,7,ffpp:799,train
FaceForensics++_C23/FaceShifter/810_838.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:810 ffpp:838,7,ffpp:810,train
FaceForensics++_C23/FaceShifter/811_920.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:811 ffpp:920,7,ffpp:811,train
FaceForensics++_C23/FaceShifter/812_821.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:812 ffpp:821,7,ffpp:812,test
FaceForensics++_C23/FaceShifter/813_700.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:813 ffpp:700,7,ffpp:700,val
FaceForensics++_C23/FaceShifter/814_871.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:814 ffpp:871,7,ffpp:814,val
FaceForensics++_C23/FaceShifter/815_730.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:815 ffpp:730,7,ffpp:730,train
FaceForensics++_C23/FaceShifter/816_649.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:816 ffpp:649,7,ffpp:649,train
FaceForensics++_C23/FaceShifter/817_827.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:817 ffpp:827,7,ffpp:817,train
FaceForensics++_C23/FaceShifter/818_820.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:818 ffpp:820,7,ffpp:818,train
FaceForensics++_C23/FaceShifter/819_786.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:819 ffpp:786,7,ffpp:786,test
FaceForensics++_C23/FaceShifter/820_818.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:820 ffpp:818,7,ffpp:818,train
FaceForensics++_C23/FaceShifter/821_812.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:821 ffpp:812,7,ffpp:812,test
FaceForensics++_C23/FaceShifter/822_244.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:822 ffpp:244,7,ffpp:244,test
FaceForensics++_C23/FaceShifter/823_584.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:823 ffpp:584,7,ffpp:584,train
FaceForensics++_C23/FaceShifter/824_419.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:824 ffpp:419,7,ffpp:419,train
FaceForensics++_C23/FaceShifter/825_074.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:825 ffpp:074,7,ffpp:074,train
FaceForensics++_C23/FaceShifter/826_833.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:826 ffpp:833,7,ffpp:826,train
FaceForensics++_C23/FaceShifter/827_817.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:827 ffpp:817,7,ffpp:817,train
FaceForensics++_C23/FaceShifter/828_830.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:828 ffpp:830,7,ffpp:828,val
FaceForensics++_C23/FaceShifter/829_808.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:829 ffpp:808,7,ffpp:808,train
FaceForensics++_C23/FaceShifter/830_828.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:830 ffpp:828,7,ffpp:828,val
FaceForensics++_C23/FaceShifter/831_508.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:831 ffpp:508,7,ffpp:508,train
FaceForensics++_C23/FaceShifter/832_762.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:832 ffpp:762,7,ffpp:762,train
FaceForensics++_C23/FaceShifter/833_826.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:833 ffpp:826,7,ffpp:826,train
FaceForensics++_C23/FaceShifter/834_852.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:834 ffpp:852,7,ffpp:834,train
FaceForensics++_C23/FaceShifter/835_651.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:835 ffpp:651,7,ffpp:651,train
FaceForensics++_C23/FaceShifter/836_950.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:836 ffpp:950,7,ffpp:836,train
FaceForensics++_C23/FaceShifter/837_890.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:837 ffpp:890,7,ffpp:837,train
FaceForensics++_C23/FaceShifter/838_810.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:838 ffpp:810,7,ffpp:810,train
FaceForensics++_C23/FaceShifter/839_864.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:839 ffpp:864,7,ffpp:839,val
FaceForensics++_C23/FaceShifter/840_800.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:840 ffpp:800,7,ffpp:800,val
FaceForensics++_C23/FaceShifter/841_639.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:841 ffpp:639,7,ffpp:639,train
FaceForensics++_C23/FaceShifter/842_714.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:842 ffpp:714,7,ffpp:714,val
FaceForensics++_C23/FaceShifter/843_859.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:843 ffpp:859,7,ffpp:843,train
FaceForensics++_C23/FaceShifter/844_797.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:844 ffpp:797,7,ffpp:797,train
FaceForensics++_C23/FaceShifter/845_846.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:845 ffpp:846,7,ffpp:845,val
FaceForensics++_C23/FaceShifter/846_845.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:846 ffpp:845,7,ffpp:845,val
FaceForensics++_C23/FaceShifter/847_906.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:847 ffpp:906,7,ffpp:847,val
FaceForensics++_C23/FaceShifter/848_894.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:848 ffpp:894,7,ffpp:848,train
FaceForensics++_C23/FaceShifter/849_771.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:849 ffpp:771,7,ffpp:771,train
FaceForensics++_C23/FaceShifter/850_764.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:850 ffpp:764,7,ffpp:764,train
FaceForensics++_C23/FaceShifter/851_552.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:851 ffpp:552,7,ffpp:552,train
FaceForensics++_C23/FaceShifter/852_834.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:852 ffpp:834,7,ffpp:834,train
FaceForensics++_C23/FaceShifter/853_863.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:853 ffpp:863,7,ffpp:853,train
FaceForensics++_C23/FaceShifter/854_747.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:854 ffpp:747,7,ffpp:747,test
FaceForensics++_C23/FaceShifter/855_801.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:855 ffpp:801,7,ffpp:801,train
FaceForensics++_C23/FaceShifter/856_881.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:856 ffpp:881,7,ffpp:856,train
FaceForensics++_C23/FaceShifter/857_909.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:857 ffpp:909,7,ffpp:857,train
FaceForensics++_C23/FaceShifter/858_861.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:858 ffpp:861,7,ffpp:858,train
FaceForensics++_C23/FaceShifter/859_843.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:859 ffpp:843,7,ffpp:843,train
FaceForensics++_C23/FaceShifter/860_905.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:860 ffpp:905,7,ffpp:860,train
FaceForensics++_C23/FaceShifter/861_858.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:861 ffpp:858,7,ffpp:858,train
FaceForensics++_C23/FaceShifter/862_047.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:862 ffpp:047,7,ffpp:047,test
FaceForensics++_C23/FaceShifter/863_853.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:863 ffpp:853,7,ffpp:853,train
FaceForensics++_C23/FaceShifter/864_839.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:864 ffpp:839,7,ffpp:839,val
FaceForensics++_C23/FaceShifter/865_739.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:865 ffpp:739,7,ffpp:739,test
FaceForensics++_C23/FaceShifter/866_878.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:866 ffpp:878,7,ffpp:866,train
FaceForensics++_C23/FaceShifter/867_765.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:867 ffpp:765,7,ffpp:765,train
FaceForensics++_C23/FaceShifter/868_949.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:868 ffpp:949,7,ffpp:868,train
FaceForensics++_C23/FaceShifter/869_780.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:869 ffpp:780,7,ffpp:780,train
FaceForensics++_C23/FaceShifter/870_001.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:870 ffpp:001,7,ffpp:001,train
FaceForensics++_C23/FaceShifter/871_814.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:871 ffpp:814,7,ffpp:814,val
FaceForensics++_C23/FaceShifter/872_873.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:872 ffpp:873,7,ffpp:872,train
FaceForensics++_C23/FaceShifter/873_872.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:873 ffpp:872,7,ffpp:872,train
FaceForensics++_C23/FaceShifter/874_291.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:874 ffpp:291,7,ffpp:291,train
FaceForensics++_C23/FaceShifter/875_979.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:875 ffpp:979,7,ffpp:875,train
FaceForensics++_C23/FaceShifter/876_891.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:876 ffpp:891,7,ffpp:876,train
FaceForensics++_C23/FaceShifter/877_886.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:877 ffpp:886,7,ffpp:877,train
FaceForensics++_C23/FaceShifter/878_866.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:878 ffpp:866,7,ffpp:866,train
FaceForensics++_C23/FaceShifter/879_963.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:879 ffpp:963,7,ffpp:879,val
FaceForensics++_C23/FaceShifter/880_135.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:880 ffpp:135,7,ffpp:135,train
FaceForensics++_C23/FaceShifter/881_856.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:881 ffpp:856,7,ffpp:856,train
FaceForensics++_C23/FaceShifter/882_952.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:882 ffpp:952,7,ffpp:882,val
FaceForensics++_C23/FaceShifter/883_013.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:883 ffpp:013,7,ffpp:013,train
FaceForensics++_C23/FaceShifter/884_968.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:884 ffpp:968,7,ffpp:884,train
FaceForensics++_C23/FaceShifter/885_802.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:885 ffpp:802,7,ffpp:802,train
FaceForensics++_C23/FaceShifter/886_877.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:886 ffpp:877,7,ffpp:877,train
FaceForensics++_C23/FaceShifter/887_275.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:887 ffpp:275,7,ffpp:275,train
FaceForensics++_C23/FaceShifter/888_937.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:888 ffpp:937,7,ffpp:888,test
FaceForensics++_C23/FaceShifter/889_045.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:889 ffpp:045,7,ffpp:045,train
FaceForensics++_C23/FaceShifter/890_837.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:890 ffpp:837,7,ffpp:837,train
FaceForensics++_C23/FaceShifter/891_876.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:891 ffpp:876,7,ffpp:876,train
FaceForensics++_C23/FaceShifter/892_112.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:892 ffpp:112,7,ffpp:112,train
FaceForensics++_C23/FaceShifter/893_913.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:893 ffpp:913,7,ffpp:893,train
FaceForensics++_C23/FaceShifter/894_848.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:894 ffpp:848,7,ffpp:848,train
FaceForensics++_C23/FaceShifter/895_915.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:895 ffpp:915,7,ffpp:895,test
FaceForensics++_C23/FaceShifter/896_128.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:896 ffpp:128,7,ffpp:128,train
FaceForensics++_C23/FaceShifter/897_969.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:897 ffpp:969,7,ffpp:897,val
FaceForensics++_C23/FaceShifter/898_922.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:898 ffpp:922,7,ffpp:898,train
FaceForensics++_C23/FaceShifter/899_914.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:899 ffpp:914,7,ffpp:899,train
FaceForensics++_C23/FaceShifter/900_926.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:900 ffpp:926,7,ffpp:900,train
FaceForensics++_C23/FaceShifter/901_902.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:901 ffpp:902,7,ffpp:901,test
FaceForensics++_C23/FaceShifter/902_901.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:902 ffpp:901,7,ffpp:901,test
FaceForensics++_C23/FaceShifter/903_792.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:903 ffpp:792,7,ffpp:792,train
FaceForensics++_C23/FaceShifter/904_046.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:904 ffpp:046,7,ffpp:046,test
FaceForensics++_C23/FaceShifter/905_860.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:905 ffpp:860,7,ffpp:860,train
FaceForensics++_C23/FaceShifter/906_847.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:906 ffpp:847,7,ffpp:847,val
FaceForensics++_C23/FaceShifter/907_795.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:907 ffpp:795,7,ffpp:795,train
FaceForensics++_C23/FaceShifter/908_207.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:908 ffpp:207,7,ffpp:207,val
FaceForensics++_C23/FaceShifter/909_857.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:909 ffpp:857,7,ffpp:857,train
FaceForensics++_C23/FaceShifter/910_911.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:910 ffpp:911,7,ffpp:910,train
FaceForensics++_C23/FaceShifter/911_910.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:911 ffpp:910,7,ffpp:910,train
FaceForensics++_C23/FaceShifter/912_927.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:912 ffpp:927,7,ffpp:912,train
FaceForensics++_C23/FaceShifter/913_893.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:913 ffpp:893,7,ffpp:893,train
FaceForensics++_C23/FaceShifter/914_899.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:914 ffpp:899,7,ffpp:899,train
FaceForensics++_C23/FaceShifter/915_895.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:915 ffpp:895,7,ffpp:895,test
FaceForensics++_C23/FaceShifter/916_783.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:916 ffpp:783,7,ffpp:783,val
FaceForensics++_C23/FaceShifter/917_924.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:917 ffpp:924,7,ffpp:917,test
FaceForensics++_C23/FaceShifter/918_934.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:918 ffpp:934,7,ffpp:918,train
FaceForensics++_C23/FaceShifter/919_015.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:919 ffpp:015,7,ffpp:015,train
FaceForensics++_C23/FaceShifter/920_811.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:920 ffpp:811,7,ffpp:811,train
FaceForensics++_C23/FaceShifter/921_569.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:921 ffpp:569,7,ffpp:569,train
FaceForensics++_C23/FaceShifter/922_898.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:922 ffpp:898,7,ffpp:898,train
FaceForensics++_C23/FaceShifter/923_023.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:923 ffpp:023,7,ffpp:023,train
FaceForensics++_C23/FaceShifter/924_917.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:924 ffpp:917,7,ffpp:917,test
FaceForensics++_C23/FaceShifter/925_933.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:925 ffpp:933,7,ffpp:925,train
FaceForensics++_C23/FaceShifter/926_900.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:926 ffpp:900,7,ffpp:900,train
FaceForensics++_C23/FaceShifter/927_912.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:927 ffpp:912,7,ffpp:912,train
FaceForensics++_C23/FaceShifter/928_160.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:928 ffpp:160,7,ffpp:160,test
FaceForensics++_C23/FaceShifter/929_962.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:929 ffpp:962,7,ffpp:929,train
FaceForensics++_C23/FaceShifter/930_763.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:930 ffpp:763,7,ffpp:763,train
FaceForensics++_C23/FaceShifter/931_936.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:931 ffpp:936,7,ffpp:931,train
FaceForensics++_C23/FaceShifter/932_384.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:932 ffpp:384,7,ffpp:384,val
FaceForensics++_C23/FaceShifter/933_925.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:933 ffpp:925,7,ffpp:925,train
FaceForensics++_C23/FaceShifter/934_918.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:934 ffpp:918,7,ffpp:918,train
FaceForensics++_C23/FaceShifter/935_733.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:935 ffpp:733,7,ffpp:733,train
FaceForensics++_C23/FaceShifter/936_931.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:936 ffpp:931,7,ffpp:931,train
FaceForensics++_C23/FaceShifter/937_888.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:937 ffpp:888,7,ffpp:888,test
FaceForensics++_C23/FaceShifter/938_987.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:938 ffpp:987,7,ffpp:938,train
FaceForensics++_C23/FaceShifter/939_115.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:939 ffpp:115,7,ffpp:115,train
FaceForensics++_C23/FaceShifter/940_941.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:940 ffpp:941,7,ffpp:940,train
FaceForensics++_C23/FaceShifter/941_940.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:941 ffpp:940,7,ffpp:940,train
FaceForensics++_C23/FaceShifter/942_943.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:942 ffpp:943,7,ffpp:942,train
FaceForensics++_C23/FaceShifter/943_942.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:943 ffpp:942,7,ffpp:942,train
FaceForensics++_C23/FaceShifter/944_032.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:944 ffpp:032,7,ffpp:032,test
FaceForensics++_C23/FaceShifter/945_044.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:945 ffpp:044,7,ffpp:044,train
FaceForensics++_C23/FaceShifter/946_049.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:946 ffpp:049,7,ffpp:049,train
FaceForensics++_C23/FaceShifter/947_951.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:947 ffpp:951,7,ffpp:947,val
FaceForensics++_C23/FaceShifter/948_965.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:948 ffpp:965,7,ffpp:948,test
FaceForensics++_C23/FaceShifter/949_868.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:949 ffpp:868,7,ffpp:868,train
FaceForensics++_C23/FaceShifter/950_836.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:950 ffpp:836,7,ffpp:836,train
FaceForensics++_C23/FaceShifter/951_947.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:951 ffpp:947,7,ffpp:947,val
FaceForensics++_C23/FaceShifter/952_882.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:952 ffpp:882,7,ffpp:882,val
FaceForensics++_C23/FaceShifter/953_974.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:953 ffpp:974,7,ffpp:953,test
FaceForensics++_C23/FaceShifter/954_976.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:954 ffpp:976,7,ffpp:954,train
FaceForensics++_C23/FaceShifter/955_078.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:955 ffpp:078,7,ffpp:078,train
FaceForensics++_C23/FaceShifter/956_958.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:956 ffpp:958,7,ffpp:956,train
FaceForensics++_C23/FaceShifter/957_959.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:957 ffpp:959,7,ffpp:957,train
FaceForensics++_C23/FaceShifter/958_956.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:958 ffpp:956,7,ffpp:956,train
FaceForensics++_C23/FaceShifter/959_957.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:959 ffpp:957,7,ffpp:957,train
FaceForensics++_C23/FaceShifter/960_999.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:960 ffpp:999,7,ffpp:960,train
FaceForensics++_C23/FaceShifter/961_069.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:961 ffpp:069,7,ffpp:069,train
FaceForensics++_C23/FaceShifter/962_929.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:962 ffpp:929,7,ffpp:929,train
FaceForensics++_C23/FaceShifter/963_879.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:963 ffpp:879,7,ffpp:879,val
FaceForensics++_C23/FaceShifter/964_174.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:964 ffpp:174,7,ffpp:174,val
FaceForensics++_C23/FaceShifter/965_948.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:965 ffpp:948,7,ffpp:948,test
FaceForensics++_C23/FaceShifter/966_988.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:966 ffpp:988,7,ffpp:966,test
FaceForensics++_C23/FaceShifter/967_984.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:967 ffpp:984,7,ffpp:967,train
FaceForensics++_C23/FaceShifter/968_884.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:968 ffpp:884,7,ffpp:884,train
FaceForensics++_C23/FaceShifter/969_897.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:969 ffpp:897,7,ffpp:897,val
FaceForensics++_C23/FaceShifter/970_973.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:970 ffpp:973,7,ffpp:970,train
FaceForensics++_C23/FaceShifter/971_564.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:971 ffpp:564,7,ffpp:564,train
FaceForensics++_C23/FaceShifter/972_718.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:972 ffpp:718,7,ffpp:718,test
FaceForensics++_C23/FaceShifter/973_970.mp4,FaceForensics++_C23/FaceShifter,ffpp,fake,train_pool,ffpp:973 ffpp:970,7,ffpp:970,train
